step,stage,family,condition,episodes,visual_updates,loss,grad_norm,accuracy,frames,step_seconds,wall_utc
8769,joint,chromatic_increment,recall_D8,35076,478532,0.4968903660774231,2.0064315795898438,1.0,15,0.4690000000409782,2026-09-13T02:21:18.213063+00:00
8770,joint,contour,decision_D8,35080,478604,0.7093862295150757,0.3688627779483795,0.25,18,0.625,2026-09-13T02:21:18.846421+00:00
8771,joint,contrast,anchor,35084,478612,0.0012560554314404726,0.044922348111867905,1.0,2,0.10899999993853271,2026-09-13T02:21:18.952263+00:00
8772,joint,contour,recall_D8,35088,478672,0.7199661135673523,0.7767714262008667,0.25,15,0.5160000000614673,2026-09-13T02:21:19.467273+00:00
8773,joint,natural_spectrum,decision_D8,35092,478748,0.6692749261856079,0.3853954076766968,0.5,19,0.5940000000409782,2026-09-13T02:21:20.059177+00:00
8774,joint,natural_spectrum,recall_D8,35096,478808,0.674971878528595,0.46097397804260254,0.75,15,0.5,2026-09-13T02:21:20.560184+00:00
8775,joint,motion_direction,decision_D16,35100,478916,1.3769493103027344,0.3944661319255829,0.25,27,0.8119999999180436,2026-09-13T02:21:21.369540+00:00
8776,joint,motion_direction,recall_D16,35104,479008,1.4000332355499268,0.3991471827030182,0.0,23,0.75,2026-09-13T02:21:22.120009+00:00
8777,joint,orientation,decision_D16,35108,479116,0.7337497472763062,0.4295974373817444,0.25,27,0.8130000000819564,2026-09-13T02:21:22.933213+00:00
8778,joint,orientation,recall_D16,35112,479208,0.7153612375259399,0.5444396138191223,0.5,23,0.6559999999590218,2026-09-13T02:21:23.589602+00:00
8779,joint,contrast,decision_D16,35116,479316,0.6801763772964478,0.3607364892959595,0.5,27,0.8279999999795109,2026-09-13T02:21:24.421286+00:00
8780,joint,contrast,recall_D16,35120,479408,0.6965247392654419,0.40148356556892395,0.25,23,0.6720000000204891,2026-09-13T02:21:25.099135+00:00
8781,joint,spatial_frequency,anchor,35124,479416,0.004460368305444717,0.09831027686595917,1.0,2,0.10999999986961484,2026-09-13T02:21:25.210826+00:00
8782,joint,spatial_frequency,decision_D16,35128,479524,0.6737506985664368,0.33252403140068054,0.5,27,0.8279999999795109,2026-09-13T02:21:26.048101+00:00
8783,joint,spatial_frequency,recall_D16,35132,479616,0.6876094341278076,0.5052086114883423,0.5,23,0.7190000000409782,2026-09-13T02:21:26.764965+00:00
8784,joint,chromatic_increment,decision_D16,35136,479724,0.6910947561264038,0.317388117313385,0.75,27,0.7809999999590218,2026-09-13T02:21:27.549773+00:00
8785,joint,chromatic_increment,recall_D16,35140,479816,1.071431040763855,5.499139308929443,0.25,23,0.7029999999795109,2026-09-13T02:21:28.242644+00:00
8786,joint,contour,decision_D16,35144,479920,0.7032083868980408,0.2746356725692749,0.5,26,0.9220000000204891,2026-09-13T02:21:29.164359+00:00
8787,joint,contour,recall_D16,35148,480012,0.6426165103912354,0.6400530338287354,0.75,23,0.7190000000409782,2026-09-13T02:21:29.896233+00:00
8788,joint,natural_spectrum,decision_D16,35152,480120,0.676327109336853,0.3307226896286011,0.75,27,0.8439999998081475,2026-09-13T02:21:30.743867+00:00
8789,joint,natural_spectrum,recall_D16,35156,480212,0.6562086343765259,0.4187147319316864,0.75,23,0.7190000000409782,2026-09-13T02:21:31.460051+00:00
8790,joint,motion_direction,integrate_transient,35160,480256,1.4211820363998413,0.5034690499305725,0.0,11,0.4059999999590218,2026-09-13T02:21:31.865088+00:00
8791,joint,chromatic_increment,anchor,35164,480264,3.4510259865783155e-05,0.001357738976366818,1.0,2,0.10900000017136335,2026-09-13T02:21:31.984980+00:00
8792,joint,motion_direction,recall_distractor,35168,480332,1.4071999788284302,0.48108747601509094,0.25,17,0.6409999998286366,2026-09-13T02:21:32.631314+00:00
8793,joint,orientation,integrate_transient,35172,480376,0.6859170198440552,0.42817798256874084,0.5,11,0.4369999999180436,2026-09-13T02:21:33.076531+00:00
8794,joint,orientation,recall_distractor,35176,480444,0.7212127447128296,0.5477575659751892,0.5,17,0.5310000001918525,2026-09-13T02:21:33.601436+00:00
8795,joint,contrast,integrate_transient,35180,480488,0.6973931789398193,0.4352532923221588,0.25,11,0.35999999986961484,2026-09-13T02:21:33.969261+00:00
8796,joint,contrast,recall_distractor,35184,480556,0.6969560384750366,0.437673956155777,0.5,17,0.5309999999590218,2026-09-13T02:21:34.503048+00:00
8797,joint,spatial_frequency,integrate_transient,35188,480600,0.7171789407730103,0.3872480094432831,0.25,11,0.375,2026-09-13T02:21:34.875754+00:00
8798,joint,spatial_frequency,recall_distractor,35192,480668,0.6873244643211365,0.46284571290016174,0.5,17,0.5779999999795109,2026-09-13T02:21:35.449301+00:00
8799,joint,chromatic_increment,integrate_transient,35196,480712,0.717674970626831,1.228326678276062,0.5,11,0.3910000000614673,2026-09-13T02:21:35.842398+00:00
8800,joint,chromatic_increment,recall_distractor,35200,480780,0.836024820804596,2.1521928310394287,0.0,17,0.5779999999795109,2026-09-13T02:21:36.427082+00:00
8801,joint,contour,anchor,35204,480788,0.003408698597922921,0.26669323444366455,1.0,2,0.09300000010989606,2026-09-13T02:21:36.535396+00:00
8802,joint,contour,integrate_transient,35208,480828,0.6909753084182739,0.338612824678421,0.5,10,0.43799999984912574,2026-09-13T02:21:36.969660+00:00
8803,joint,contour,recall_distractor,35212,480896,0.6566106081008911,0.5103380084037781,1.0,17,0.6720000000204891,2026-09-13T02:21:37.639931+00:00
8804,joint,natural_spectrum,integrate_transient,35216,480940,0.6884561777114868,0.3869768977165222,0.5,11,0.3589999999385327,2026-09-13T02:21:38.005009+00:00
8805,joint,natural_spectrum,recall_distractor,35220,481008,0.7168440222740173,0.4882231056690216,0.25,17,0.5930000001098961,2026-09-13T02:21:38.602589+00:00
8806,joint,motion_direction,decision_distractor,35224,481084,1.4115443229675293,0.38930317759513855,0.0,19,0.625,2026-09-13T02:21:39.227412+00:00
8807,joint,motion_direction,recall_precue,35228,481136,1.4178235530853271,0.46000269055366516,0.25,13,0.40699999989010394,2026-09-13T02:21:39.641469+00:00
8808,joint,orientation,decision_distractor,35232,481212,0.6929621696472168,0.41455596685409546,0.5,19,0.6869999999180436,2026-09-13T02:21:40.330688+00:00
8809,joint,orientation,recall_precue,35236,481264,0.6811859607696533,0.3245425522327423,0.5,13,0.4690000000409782,2026-09-13T02:21:40.787548+00:00
8810,joint,contrast,decision_distractor,35240,481340,0.691231369972229,0.31656786799430847,0.5,19,0.6559999999590218,2026-09-13T02:21:41.453285+00:00
8811,joint,natural_spectrum,anchor,35244,481348,0.0006777140079066157,0.023658117279410362,1.0,2,0.125,2026-09-13T02:21:41.574366+00:00
8812,joint,contrast,recall_precue,35248,481400,0.716280460357666,0.3318733274936676,0.25,13,0.4380000000819564,2026-09-13T02:21:42.015044+00:00
8813,joint,spatial_frequency,decision_distractor,35252,481476,0.679729700088501,0.3418188989162445,0.75,19,0.6089999999385327,2026-09-13T02:21:42.625975+00:00
8814,joint,spatial_frequency,recall_precue,35256,481528,0.7067266702651978,0.46814069151878357,0.25,13,0.3910000000614673,2026-09-13T02:21:43.012087+00:00
8815,joint,chromatic_increment,decision_distractor,35260,481604,0.7052539587020874,0.3397238254547119,0.5,19,0.6089999999385327,2026-09-13T02:21:43.630654+00:00
8816,joint,chromatic_increment,recall_precue,35264,481656,0.6938661336898804,0.5871020555496216,0.5,13,0.4220000000204891,2026-09-13T02:21:44.062011+00:00
8817,joint,contour,decision_distractor,35268,481728,0.7210528254508972,0.3840682804584503,0.25,18,0.7649999998975545,2026-09-13T02:21:44.832232+00:00
8818,joint,contour,recall_precue,35272,481780,0.6856389045715332,0.3565342128276825,0.5,13,0.45300000021234155,2026-09-13T02:21:45.284298+00:00
8819,joint,natural_spectrum,decision_distractor,35276,481856,0.7256251573562622,0.3466986417770386,0.5,19,0.6879999998491257,2026-09-13T02:21:45.965435+00:00
8820,joint,natural_spectrum,recall_precue,35280,481908,0.6810306310653687,0.4556680917739868,0.5,13,0.5,2026-09-13T02:21:46.466190+00:00
8821,joint,motion_direction,anchor,35284,481916,0.004711789544671774,0.28588101267814636,1.0,2,0.0940000000409782,2026-09-13T02:21:46.564481+00:00
8822,joint,motion_direction,integrate_L8,35288,481960,1.3988168239593506,0.4801197052001953,0.25,11,0.42100000008940697,2026-09-13T02:21:46.984924+00:00
8823,joint,motion_direction,recall_postcue,35292,482004,1.3640228509902954,0.40860867500305176,0.5,11,0.34399999980814755,2026-09-13T02:21:47.331155+00:00
8824,joint,orientation,integrate_L8,35296,482048,0.6666452884674072,0.3406432867050171,0.75,11,0.3910000000614673,2026-09-13T02:21:47.712210+00:00
8825,joint,orientation,recall_postcue,35300,482092,0.7160251140594482,0.4317142069339752,0.5,11,0.3589999999385327,2026-09-13T02:21:48.079504+00:00
8826,joint,contrast,integrate_L8,35304,482136,0.6992835998535156,0.3497373163700104,0.5,11,0.3600000001024455,2026-09-13T02:21:48.433211+00:00
8827,joint,contrast,recall_postcue,35308,482180,0.6954496502876282,0.4256332814693451,0.5,11,0.3589999999385327,2026-09-13T02:21:48.786708+00:00
8828,joint,spatial_frequency,integrate_L8,35312,482224,0.6927794218063354,0.44325780868530273,0.5,11,0.3910000000614673,2026-09-13T02:21:49.177442+00:00
8829,joint,spatial_frequency,recall_postcue,35316,482268,0.7127833366394043,0.43049561977386475,0.5,11,0.3589999999385327,2026-09-13T02:21:49.551438+00:00
8830,joint,chromatic_increment,integrate_L8,35320,482312,0.6828538775444031,0.3587491810321808,0.75,11,0.375,2026-09-13T02:21:49.930747+00:00
8831,joint,orientation,anchor,35324,482320,0.01112793292850256,0.657798707485199,1.0,2,0.0779999999795109,2026-09-13T02:21:50.017315+00:00
8832,joint,chromatic_increment,recall_postcue,35328,482364,0.6602938771247864,0.4102229177951813,0.75,11,0.4369999999180436,2026-09-13T02:21:50.457821+00:00
8833,joint,contour,integrate_L8,35332,482404,0.7002778649330139,0.3099971413612366,0.5,10,0.43700000015087426,2026-09-13T02:21:50.908938+00:00
8834,joint,contour,recall_postcue,35336,482448,0.6718581318855286,0.36429038643836975,1.0,11,0.5,2026-09-13T02:21:51.403449+00:00
8835,joint,natural_spectrum,integrate_L8,35340,482492,0.7160651683807373,0.3957657814025879,0.25,11,0.43799999984912574,2026-09-13T02:21:51.846397+00:00
8836,joint,natural_spectrum,recall_postcue,35344,482536,0.7690476775169373,0.6526521444320679,0.0,11,0.4529999999795109,2026-09-13T02:21:52.297800+00:00
8837,joint,motion_direction,integrate_L16,35348,482612,1.388848066329956,0.5205139517784119,0.5,19,0.6410000000614673,2026-09-13T02:21:52.929122+00:00
8838,joint,motion_direction,recall_matched_one,35352,482680,1.3768384456634521,0.3982771933078766,0.0,17,0.5779999999795109,2026-09-13T02:21:53.518971+00:00
8839,joint,orientation,integrate_L16,35356,482756,0.6779003143310547,0.35912469029426575,1.0,19,0.6089999999385327,2026-09-13T02:21:54.132248+00:00
8840,joint,orientation,recall_matched_one,35360,482824,0.6810232996940613,0.37737658619880676,0.5,17,0.5150000001303852,2026-09-13T02:21:54.650272+00:00
8841,joint,contrast,anchor,35364,482832,0.7157885432243347,23.338102340698242,0.75,2,0.09399999980814755,2026-09-13T02:21:54.746876+00:00
8842,joint,contrast,integrate_L16,35368,482908,0.6715744733810425,0.3380025327205658,0.75,19,0.6410000000614673,2026-09-13T02:21:55.390185+00:00
8843,joint,contrast,recall_matched_one,35372,482976,0.6772602200508118,0.3759554922580719,0.75,17,0.5470000000204891,2026-09-13T02:21:55.938041+00:00
8844,joint,spatial_frequency,integrate_L16,35376,483052,0.6555495858192444,0.3147661089897156,1.0,19,0.671000000089407,2026-09-13T02:21:56.600159+00:00
8845,joint,spatial_frequency,recall_matched_one,35380,483120,0.6992170810699463,0.41724449396133423,0.5,17,0.5159999998286366,2026-09-13T02:21:57.117398+00:00
8846,joint,chromatic_increment,integrate_L16,35384,483196,0.673316478729248,0.35781508684158325,0.5,19,0.6410000000614673,2026-09-13T02:21:57.762078+00:00
8847,joint,chromatic_increment,recall_matched_one,35388,483264,0.7017275094985962,0.6657274961471558,0.5,17,0.5470000000204891,2026-09-13T02:21:58.313272+00:00
8848,joint,contour,integrate_L16,35392,483336,0.6987893581390381,0.3814966082572937,0.75,18,0.7649999998975545,2026-09-13T02:21:59.077019+00:00
8849,joint,contour,recall_matched_one,35396,483404,0.6962805986404419,0.5365661978721619,0.5,17,0.6410000000614673,2026-09-13T02:21:59.722315+00:00
8850,joint,natural_spectrum,integrate_L16,35400,483480,0.7037621736526489,0.3113662898540497,0.25,19,0.5940000000409782,2026-09-13T02:22:00.309731+00:00
8851,joint,spatial_frequency,anchor,35404,483488,0.05023078992962837,1.6966328620910645,1.0,2,0.125,2026-09-13T02:22:00.428459+00:00
8852,joint,natural_spectrum,recall_matched_one,35408,483556,0.6981632709503174,0.3965747058391571,0.5,17,0.671000000089407,2026-09-13T02:22:01.106181+00:00
8853,joint,motion_direction,integrate_L32,35412,483696,1.3346439599990845,0.39976510405540466,0.75,35,1.203999999910593,2026-09-13T02:22:02.312075+00:00
8854,joint,motion_direction,recall_N1,35416,483740,1.419051170349121,0.46690207719802856,0.0,11,0.3589999999385327,2026-09-13T02:22:02.663266+00:00
8855,joint,orientation,integrate_L32,35420,483880,0.691359281539917,0.36178597807884216,0.5,35,1.1410000000614673,2026-09-13T02:22:03.814390+00:00
8856,joint,orientation,recall_N1,35424,483924,0.6693907976150513,0.34273290634155273,0.5,11,0.4059999999590218,2026-09-13T02:22:04.224505+00:00
8857,joint,contrast,integrate_L32,35428,484064,0.6990368366241455,0.42924726009368896,0.5,35,1.2659999998286366,2026-09-13T02:22:05.503345+00:00
8858,joint,contrast,recall_N1,35432,484108,0.6956369876861572,0.317786306142807,0.5,11,0.375,2026-09-13T02:22:05.870269+00:00
8859,joint,spatial_frequency,integrate_L32,35436,484248,0.6981483697891235,0.36608579754829407,0.5,35,1.1090000001713634,2026-09-13T02:22:06.992014+00:00
8860,joint,spatial_frequency,recall_N1,35440,484292,0.6673480272293091,0.35898101329803467,0.75,11,0.3440000000409782,2026-09-13T02:22:07.334147+00:00
8861,joint,chromatic_increment,anchor,35444,484300,0.19321779906749725,3.186704158782959,0.75,2,0.0940000000409782,2026-09-13T02:22:07.436414+00:00
8862,joint,chromatic_increment,integrate_L32,35448,484440,0.6941736936569214,0.34713223576545715,0.5,35,1.093000000109896,2026-09-13T02:22:08.526524+00:00
8863,joint,chromatic_increment,recall_N1,35452,484484,0.6882736086845398,0.4371885359287262,0.5,11,0.35999999986961484,2026-09-13T02:22:08.889398+00:00
8864,joint,contour,integrate_L32,35456,484620,0.7085888981819153,0.3563585877418518,0.25,34,1.3900000001303852,2026-09-13T02:22:10.274369+00:00
8865,joint,contour,recall_N1,35460,484664,0.6842759847640991,0.3729018568992615,0.75,11,0.46899999980814755,2026-09-13T02:22:10.742338+00:00
8866,joint,natural_spectrum,integrate_L32,35464,484804,0.7010064721107483,0.34779971837997437,0.5,35,1.077999999979511,2026-09-13T02:22:11.835863+00:00
8867,joint,natural_spectrum,recall_N1,35468,484848,0.700842022895813,0.37006211280822754,0.5,11,0.4059999999590218,2026-09-13T02:22:12.251390+00:00
8868,joint,motion_direction,decision_D2,35472,484900,1.4172313213348389,0.4823593199253082,0.25,13,0.4529999999795109,2026-09-13T02:22:12.707070+00:00
8869,joint,motion_direction,recall_N2,35476,484952,1.3776803016662598,0.3799840211868286,0.25,13,0.45300000021234155,2026-09-13T02:22:13.152817+00:00
8870,joint,orientation,decision_D2,35480,485004,0.7199548482894897,0.42777514457702637,0.5,13,0.46899999980814755,2026-09-13T02:22:13.625909+00:00
8871,joint,contour,anchor,35484,485012,0.01351878046989441,0.6817788481712341,1.0,2,0.125,2026-09-13T02:22:13.749987+00:00
8872,joint,orientation,recall_N2,35488,485064,0.7305622100830078,0.3813447654247284,0.25,13,0.4529999999795109,2026-09-13T02:22:14.196179+00:00
8873,joint,contrast,decision_D2,35492,485116,0.6709530353546143,0.34763720631599426,0.5,13,0.45300000021234155,2026-09-13T02:22:14.653088+00:00
8874,joint,contrast,recall_N2,35496,485168,0.7036710977554321,0.45589396357536316,0.25,13,0.40699999989010394,2026-09-13T02:22:15.060206+00:00
8875,joint,spatial_frequency,decision_D2,35500,485220,0.6780967712402344,0.30392104387283325,0.5,13,0.42100000008940697,2026-09-13T02:22:15.487095+00:00
8876,joint,spatial_frequency,recall_N2,35504,485272,0.6969831585884094,0.39738380908966064,0.5,13,0.45399999991059303,2026-09-13T02:22:15.928449+00:00
8877,joint,chromatic_increment,decision_D2,35508,485324,0.7234506011009216,0.45656806230545044,0.5,13,0.4369999999180436,2026-09-13T02:22:16.369321+00:00
8878,joint,chromatic_increment,recall_N2,35512,485376,0.7158910036087036,0.41020137071609497,0.25,13,0.3910000000614673,2026-09-13T02:22:16.766743+00:00
8879,joint,contour,decision_D2,35516,485424,0.7026873230934143,0.34841975569725037,0.5,12,0.46800000010989606,2026-09-13T02:22:17.225395+00:00
8880,joint,contour,recall_N2,35520,485476,0.6964678168296814,0.5323494076728821,0.5,13,0.46899999980814755,2026-09-13T02:22:17.700020+00:00
8881,joint,natural_spectrum,anchor,35524,485484,0.02699696458876133,1.4492827653884888,1.0,2,0.1410000000614673,2026-09-13T02:22:17.838087+00:00
8882,joint,natural_spectrum,decision_D2,35528,485536,0.6872819662094116,0.35357582569122314,0.5,13,0.43700000015087426,2026-09-13T02:22:18.273785+00:00
8883,joint,natural_spectrum,recall_N2,35532,485588,0.6611616611480713,0.4946354329586029,0.75,13,0.46899999980814755,2026-09-13T02:22:18.755293+00:00
8884,joint,motion_direction,decision_D4,35536,485648,1.3474962711334229,0.4250805675983429,0.5,15,0.5150000001303852,2026-09-13T02:22:19.281471+00:00
8885,joint,motion_direction,recall_N4,35540,485716,1.3863320350646973,0.4341791868209839,0.0,17,0.5469999997876585,2026-09-13T02:22:19.820211+00:00
8886,joint,orientation,decision_D4,35544,485776,0.7053090333938599,0.2984265685081482,0.75,15,0.5310000001918525,2026-09-13T02:22:20.358058+00:00
8887,joint,orientation,recall_N4,35548,485844,0.7155184745788574,0.41208192706108093,0.25,17,0.5470000000204891,2026-09-13T02:22:20.904424+00:00
8888,joint,contrast,decision_D4,35552,485904,0.6862446069717407,0.27813905477523804,0.25,15,0.5,2026-09-13T02:22:21.402846+00:00
8889,joint,contrast,recall_N4,35556,485972,0.6827763319015503,0.373183012008667,0.75,17,0.5159999998286366,2026-09-13T02:22:21.913193+00:00
