step,task,fresh_pairs,loss,grad_norm,accuracy,step_seconds,wall_utc
1038,contrast,33216,0.22605574131011963,1.8289638757705688,0.9375,0.09300000010989606,2026-09-13T00:09:32.363355+00:00
1039,contour,33248,0.030496496707201004,0.28764185309410095,1.0,0.18799999984912574,2026-09-13T00:09:32.543974+00:00
1040,spatial_frequency,33280,0.7219835519790649,0.8979721069335938,0.5,0.0940000000409782,2026-09-13T00:09:32.636981+00:00
1041,contour,33312,0.17488646507263184,2.1407840251922607,0.9375,0.2029999999795109,2026-09-13T00:09:32.842742+00:00
1042,chromatic_increment,33344,0.11521010845899582,1.0258488655090332,0.96875,0.10899999993853271,2026-09-13T00:09:32.953834+00:00
1043,contour,33376,0.02888426184654236,0.6705066561698914,1.0,0.20300000021234155,2026-09-13T00:09:33.149626+00:00
1044,natural_spectrum,33408,0.07482852041721344,0.5389100909233093,0.96875,0.42199999978765845,2026-09-13T00:09:33.570470+00:00
1045,contour,33440,0.0224741380661726,0.33879414200782776,1.0,0.20300000021234155,2026-09-13T00:09:33.775893+00:00
1046,motion_direction,33472,1.3713973760604858,0.39069700241088867,0.21875,0.10999999986961484,2026-09-13T00:09:33.894079+00:00
1047,contour,33504,0.1318254917860031,0.596036434173584,0.9375,0.21800000010989606,2026-09-13T00:09:34.111406+00:00
1048,orientation,33536,0.6507167816162109,0.6977768540382385,0.53125,0.10999999986961484,2026-09-13T00:09:34.220985+00:00
1049,contour,33568,0.027977272868156433,0.26503026485443115,1.0,0.2029999999795109,2026-09-13T00:09:34.422789+00:00
1050,contrast,33600,0.08657870441675186,0.4576169550418854,1.0,0.10900000017136335,2026-09-13T00:09:34.521467+00:00
1051,contour,33632,0.10853341221809387,1.6569602489471436,0.9375,0.18799999984912574,2026-09-13T00:09:34.711846+00:00
1052,spatial_frequency,33664,0.6608837842941284,0.37255874276161194,0.625,0.0940000000409782,2026-09-13T00:09:34.806900+00:00
1053,contour,33696,0.013455970212817192,0.17957031726837158,1.0,0.1869999999180436,2026-09-13T00:09:35.000937+00:00
1054,chromatic_increment,33728,0.22322425246238708,2.023118495941162,0.875,0.10900000017136335,2026-09-13T00:09:35.109385+00:00
1055,contour,33760,0.016363078728318214,0.24074622988700867,1.0,0.18799999984912574,2026-09-13T00:09:35.297044+00:00
1056,natural_spectrum,33792,0.055110447108745575,0.4746801555156708,1.0,0.43700000015087426,2026-09-13T00:09:35.728689+00:00
1057,contour,33824,0.0720428004860878,1.027730941772461,0.96875,0.18799999984912574,2026-09-13T00:09:35.910979+00:00
1058,motion_direction,33856,1.3928858041763306,0.6020223498344421,0.21875,0.0940000000409782,2026-09-13T00:09:36.019709+00:00
1059,contour,33888,0.14611326158046722,1.5074383020401,0.9375,0.2339999999385327,2026-09-13T00:09:36.248539+00:00
1060,orientation,33920,0.6827157735824585,0.5698594450950623,0.53125,0.0940000000409782,2026-09-13T00:09:36.346861+00:00
1061,contour,33952,0.015531547367572784,0.32483577728271484,1.0,0.2339999999385327,2026-09-13T00:09:36.572846+00:00
1062,contrast,33984,0.08436258882284164,0.4466688930988312,0.96875,0.0940000000409782,2026-09-13T00:09:36.672431+00:00
1063,contour,34016,0.02240687422454357,0.39286038279533386,1.0,0.2029999999795109,2026-09-13T00:09:36.876492+00:00
1064,spatial_frequency,34048,0.6687674522399902,0.5248879194259644,0.625,0.10900000017136335,2026-09-13T00:09:36.973501+00:00
1065,contour,34080,0.11626677960157394,0.5011025667190552,0.9375,0.20399999991059303,2026-09-13T00:09:37.184537+00:00
1066,chromatic_increment,34112,0.03518452122807503,0.5209642052650452,1.0,0.10899999993853271,2026-09-13T00:09:37.294693+00:00
1067,contour,34144,0.17087537050247192,1.6078308820724487,0.9375,0.18700000015087426,2026-09-13T00:09:37.483022+00:00
1068,natural_spectrum,34176,0.05314536765217781,0.6165587902069092,1.0,0.4220000000204891,2026-09-13T00:09:37.906734+00:00
1069,contour,34208,0.005674579180777073,0.12158128619194031,1.0,0.18799999984912574,2026-09-13T00:09:38.091821+00:00
1070,motion_direction,34240,1.3656295537948608,0.515654444694519,0.34375,0.125,2026-09-13T00:09:38.210559+00:00
1071,contour,34272,0.008753095753490925,0.10118284076452255,1.0,0.18700000015087426,2026-09-13T00:09:38.405623+00:00
1072,orientation,34304,0.6437903046607971,0.9686256647109985,0.5625,0.09399999980814755,2026-09-13T00:09:38.498679+00:00
1073,contour,34336,0.07768342643976212,0.8982387185096741,0.96875,0.2660000000614673,2026-09-13T00:09:38.766771+00:00
1074,contrast,34368,0.05322576314210892,0.3724537193775177,0.96875,0.09300000010989606,2026-09-13T00:09:38.860674+00:00
1075,contour,34400,0.03906487300992012,0.4013802409172058,1.0,0.18799999984912574,2026-09-13T00:09:39.050131+00:00
1076,spatial_frequency,34432,0.6069551110267639,0.6064155101776123,0.71875,0.10900000017136335,2026-09-13T00:09:39.145645+00:00
1077,contour,34464,0.013366857543587685,0.2997170090675354,1.0,0.18799999984912574,2026-09-13T00:09:39.345721+00:00
1078,chromatic_increment,34496,0.057008497416973114,1.1267595291137695,0.96875,0.125,2026-09-13T00:09:39.468586+00:00
1079,contour,34528,0.03428870067000389,0.34674951434135437,1.0,0.2029999999795109,2026-09-13T00:09:39.660846+00:00
1080,natural_spectrum,34560,0.03185127303004265,0.4558814764022827,0.96875,0.3440000000409782,2026-09-13T00:09:40.011846+00:00
1081,contour,34592,0.0157456174492836,0.4836015999317169,1.0,0.2029999999795109,2026-09-13T00:09:40.207503+00:00
1082,motion_direction,34624,1.3523039817810059,0.6721486449241638,0.28125,0.0940000000409782,2026-09-13T00:09:40.314551+00:00
1083,contour,34656,0.2840196490287781,1.3432234525680542,0.9375,0.2029999999795109,2026-09-13T00:09:40.515780+00:00
1084,orientation,34688,0.6649694442749023,0.9047406315803528,0.59375,0.09300000010989606,2026-09-13T00:09:40.611735+00:00
1085,contour,34720,0.11126203835010529,0.7390950322151184,0.96875,0.18799999984912574,2026-09-13T00:09:40.793075+00:00
1086,contrast,34752,0.04930995777249336,0.29346635937690735,0.96875,0.0940000000409782,2026-09-13T00:09:40.885303+00:00
1087,contour,34784,0.10476423054933548,1.0061941146850586,0.96875,0.2029999999795109,2026-09-13T00:09:41.086244+00:00
1088,spatial_frequency,34816,0.6093987822532654,0.936603844165802,0.65625,0.0940000000409782,2026-09-13T00:09:41.181710+00:00
1089,contour,34848,0.07577351480722427,0.885515034198761,0.96875,0.1869999999180436,2026-09-13T00:09:41.374820+00:00
1090,chromatic_increment,34880,0.07013056427240372,1.6735682487487793,0.96875,0.10900000017136335,2026-09-13T00:09:41.482523+00:00
1091,contour,34912,0.04446030408143997,1.166451334953308,0.96875,0.20399999991059303,2026-09-13T00:09:41.686935+00:00
1092,natural_spectrum,34944,0.018281707540154457,0.4334055185317993,1.0,0.3119999999180436,2026-09-13T00:09:41.999886+00:00
1093,contour,34976,0.14534780383110046,1.1676089763641357,0.96875,0.1880000000819564,2026-09-13T00:09:42.191052+00:00
1094,motion_direction,35008,1.5363035202026367,3.1641318798065186,0.28125,0.10899999993853271,2026-09-13T00:09:42.299491+00:00
1095,contour,35040,0.10287649184465408,1.67656672000885,0.96875,0.2029999999795109,2026-09-13T00:09:42.496984+00:00
1096,orientation,35072,0.5915864109992981,0.6973989009857178,0.625,0.0940000000409782,2026-09-13T00:09:42.591754+00:00
1097,contour,35104,0.13261239230632782,1.6510053873062134,0.96875,0.2190000000409782,2026-09-13T00:09:42.805384+00:00
1098,contrast,35136,0.018545694649219513,0.23575359582901,1.0,0.09300000010989606,2026-09-13T00:09:42.901294+00:00
1099,contour,35168,0.0809464156627655,0.6957162022590637,0.9375,0.25,2026-09-13T00:09:43.145671+00:00
1100,spatial_frequency,35200,0.6518828868865967,1.5488497018814087,0.625,0.09399999980814755,2026-09-13T00:09:43.244610+00:00
1101,contour,35232,0.15349631011486053,1.6942697763442993,0.96875,0.2029999999795109,2026-09-13T00:09:43.448583+00:00
1102,chromatic_increment,35264,0.04905478656291962,0.5906028747558594,1.0,0.125,2026-09-13T00:09:43.567624+00:00
1103,contour,35296,0.012997414916753769,0.33474940061569214,1.0,0.1720000000204891,2026-09-13T00:09:43.743943+00:00
1104,natural_spectrum,35328,0.01750529557466507,0.3374444842338562,1.0,0.2190000000409782,2026-09-13T00:09:43.969797+00:00
1105,contour,35360,0.07860966771841049,1.4520792961120605,0.9375,0.2190000000409782,2026-09-13T00:09:44.186680+00:00
1106,motion_direction,35392,1.4127463102340698,0.9206211566925049,0.25,0.125,2026-09-13T00:09:44.312728+00:00
1107,contour,35424,0.013596584089100361,0.18665361404418945,1.0,0.1869999999180436,2026-09-13T00:09:44.500563+00:00
1108,orientation,35456,0.548045814037323,0.7991586923599243,0.8125,0.10900000017136335,2026-09-13T00:09:44.599582+00:00
1109,contour,35488,0.02487080544233322,0.293200820684433,1.0,0.20399999991059303,2026-09-13T00:09:44.811588+00:00
1110,contrast,35520,0.03505862131714821,0.3756023049354553,1.0,0.10899999993853271,2026-09-13T00:09:44.913675+00:00
1111,contour,35552,0.04918571189045906,0.7251010537147522,0.96875,0.2029999999795109,2026-09-13T00:09:45.126104+00:00
1112,spatial_frequency,35584,0.6262878179550171,1.236940860748291,0.65625,0.0940000000409782,2026-09-13T00:09:45.223698+00:00
1113,contour,35616,0.019360234960913658,0.4611932933330536,1.0,0.18799999984912574,2026-09-13T00:09:45.411980+00:00
1114,chromatic_increment,35648,0.06095729395747185,0.9155316948890686,0.96875,0.10900000017136335,2026-09-13T00:09:45.530873+00:00
1115,contour,35680,0.06999045610427856,1.2734084129333496,0.96875,0.21899999980814755,2026-09-13T00:09:45.748732+00:00
1116,natural_spectrum,35712,0.009265569038689137,0.1254701465368271,1.0,0.2970000000204891,2026-09-13T00:09:46.035638+00:00
1117,contour,35744,0.0871114581823349,0.5991312861442566,0.96875,0.2029999999795109,2026-09-13T00:09:46.247270+00:00
1118,motion_direction,35776,1.401628017425537,0.5810261964797974,0.34375,0.10900000017136335,2026-09-13T00:09:46.361800+00:00
1119,contour,35808,0.0274532251060009,0.2257404923439026,1.0,0.21899999980814755,2026-09-13T00:09:46.568766+00:00
1120,orientation,35840,0.5886129140853882,1.0524415969848633,0.71875,0.0940000000409782,2026-09-13T00:09:46.669138+00:00
1121,contour,35872,0.11815565079450607,1.4193508625030518,0.9375,0.23400000017136335,2026-09-13T00:09:46.905037+00:00
1122,contrast,35904,0.017187664285302162,0.33722642064094543,1.0,0.10999999986961484,2026-09-13T00:09:47.007031+00:00
1123,contour,35936,0.013348489068448544,0.2897112965583801,1.0,0.2029999999795109,2026-09-13T00:09:47.217352+00:00
1124,spatial_frequency,35968,0.49930065870285034,0.8542656898498535,0.75,0.0940000000409782,2026-09-13T00:09:47.313339+00:00
1125,contour,36000,0.051564060151576996,1.0540803670883179,0.96875,0.2029999999795109,2026-09-13T00:09:47.506295+00:00
1126,chromatic_increment,36032,0.12475486099720001,2.896660327911377,0.90625,0.10899999993853271,2026-09-13T00:09:47.625092+00:00
1127,contour,36064,0.009619253687560558,0.20699912309646606,1.0,0.25,2026-09-13T00:09:47.864129+00:00
1128,natural_spectrum,36096,0.15422676503658295,1.1495296955108643,0.96875,0.2190000000409782,2026-09-13T00:09:48.086126+00:00
1129,contour,36128,0.024783505126833916,0.23039647936820984,1.0,0.2029999999795109,2026-09-13T00:09:48.300662+00:00
1130,motion_direction,36160,1.3938307762145996,0.4874357283115387,0.21875,0.125,2026-09-13T00:09:48.416815+00:00
1131,contour,36192,0.008724313229322433,0.10543486475944519,1.0,0.2029999999795109,2026-09-13T00:09:48.621310+00:00
1132,orientation,36224,0.507128894329071,0.8000299334526062,0.78125,0.0940000000409782,2026-09-13T00:09:48.716727+00:00
1133,contour,36256,0.022814925760030746,0.3464639484882355,1.0,0.18700000015087426,2026-09-13T00:09:48.911345+00:00
1134,contrast,36288,0.037894584238529205,0.6142278909683228,0.96875,0.0940000000409782,2026-09-13T00:09:49.014526+00:00
1135,contour,36320,0.42030298709869385,3.1193652153015137,0.90625,0.2029999999795109,2026-09-13T00:09:49.214682+00:00
1136,spatial_frequency,36352,0.5375597476959229,0.6986489295959473,0.78125,0.0940000000409782,2026-09-13T00:09:49.310573+00:00
1137,contour,36384,0.013983630575239658,0.3595294952392578,1.0,0.21800000010989606,2026-09-13T00:09:49.522654+00:00
1138,chromatic_increment,36416,0.13969939947128296,1.8628288507461548,0.96875,0.09399999980814755,2026-09-13T00:09:49.628782+00:00
1139,contour,36448,0.1458960622549057,2.839812755584717,0.90625,0.1880000000819564,2026-09-13T00:09:49.806178+00:00
1140,natural_spectrum,36480,0.00649671908468008,0.13534632325172424,1.0,0.21800000010989606,2026-09-13T00:09:50.022633+00:00
1141,contour,36512,0.08560173213481903,1.6121011972427368,0.96875,0.21899999980814755,2026-09-13T00:09:50.239908+00:00
1142,motion_direction,36544,1.4003119468688965,0.7455862760543823,0.15625,0.10900000017136335,2026-09-13T00:09:50.359521+00:00
1143,contour,36576,0.1358674019575119,0.9767791032791138,0.96875,0.21899999980814755,2026-09-13T00:09:50.581022+00:00
1144,orientation,36608,0.5894433259963989,1.369511604309082,0.6875,0.125,2026-09-13T00:09:50.705409+00:00
1145,contour,36640,0.05806869640946388,0.5534901022911072,0.96875,0.28100000019185245,2026-09-13T00:09:50.980557+00:00
1146,contrast,36672,0.008193206042051315,0.1898442953824997,1.0,0.10999999986961484,2026-09-13T00:09:51.092312+00:00
1147,contour,36704,0.03198334202170372,0.7816547751426697,1.0,0.2190000000409782,2026-09-13T00:09:51.307274+00:00
1148,spatial_frequency,36736,0.5653567910194397,0.7671395540237427,0.6875,0.09300000010989606,2026-09-13T00:09:51.409649+00:00
1149,contour,36768,0.05919881910085678,1.197497010231018,0.96875,0.18799999984912574,2026-09-13T00:09:51.589071+00:00
1150,chromatic_increment,36800,0.08171306550502777,2.1996099948883057,0.96875,0.10899999993853271,2026-09-13T00:09:51.693851+00:00
1151,contour,36832,0.046729862689971924,0.9194062352180481,0.96875,0.20300000021234155,2026-09-13T00:09:51.904273+00:00
1152,natural_spectrum,36864,0.0024114525876939297,0.044069644063711166,1.0,0.26599999982863665,2026-09-13T00:09:52.172518+00:00
1153,contour,36896,0.1730690747499466,0.903894305229187,0.96875,0.2190000000409782,2026-09-13T00:09:52.389251+00:00
1154,motion_direction,36928,1.3906126022338867,0.5868821144104004,0.15625,0.125,2026-09-13T00:09:52.508009+00:00
1155,contour,36960,0.03448416665196419,0.7483574748039246,0.96875,0.2029999999795109,2026-09-13T00:09:52.720673+00:00
1156,orientation,36992,0.625645637512207,1.0433253049850464,0.65625,0.0940000000409782,2026-09-13T00:09:52.814921+00:00
1157,contour,37024,0.01500958576798439,0.3329128324985504,1.0,0.1869999999180436,2026-09-13T00:09:53.001733+00:00
1158,contrast,37056,0.27616995573043823,4.0042548179626465,0.875,0.10900000017136335,2026-09-13T00:09:53.098550+00:00
1159,contour,37088,0.018313102424144745,0.49081045389175415,1.0,0.18799999984912574,2026-09-13T00:09:53.293485+00:00
1160,spatial_frequency,37120,0.5587252974510193,1.4191524982452393,0.78125,0.0940000000409782,2026-09-13T00:09:53.387643+00:00
1161,contour,37152,0.07503984868526459,1.204453468322754,0.96875,0.1869999999180436,2026-09-13T00:09:53.569575+00:00
1162,chromatic_increment,37184,0.10952869057655334,1.7573175430297852,0.9375,0.11000000010244548,2026-09-13T00:09:53.677249+00:00
1163,contour,37216,0.06517037004232407,1.0857059955596924,0.96875,0.2029999999795109,2026-09-13T00:09:53.882522+00:00
1164,natural_spectrum,37248,0.06157488748431206,0.963685154914856,0.96875,0.14000000013038516,2026-09-13T00:09:54.020150+00:00
1165,contour,37280,0.037793613970279694,0.523646354675293,0.96875,0.21899999980814755,2026-09-13T00:09:54.252600+00:00
1166,motion_direction,37312,1.3890799283981323,0.7721982598304749,0.3125,0.10900000017136335,2026-09-13T00:09:54.363415+00:00
1167,contour,37344,0.06713449954986572,0.8901461362838745,0.96875,0.23499999986961484,2026-09-13T00:09:54.582653+00:00
1168,orientation,37376,0.9475610852241516,4.7502760887146,0.5625,0.0940000000409782,2026-09-13T00:09:54.679712+00:00
1169,contour,37408,0.18194551765918732,1.6881531476974487,0.96875,0.2809999999590218,2026-09-13T00:09:54.963011+00:00
1170,contrast,37440,0.14601963758468628,1.4653306007385254,0.90625,0.0940000000409782,2026-09-13T00:09:55.064277+00:00
1171,contour,37472,0.028247103095054626,0.23689748346805573,1.0,0.21800000010989606,2026-09-13T00:09:55.276101+00:00
1172,spatial_frequency,37504,0.5682937502861023,0.9135536551475525,0.71875,0.09399999980814755,2026-09-13T00:09:55.373113+00:00
1173,contour,37536,0.00978615041822195,0.21359317004680634,1.0,0.2029999999795109,2026-09-13T00:09:55.578808+00:00
1174,chromatic_increment,37568,0.11398252844810486,1.069723129272461,0.96875,0.125,2026-09-13T00:09:55.692803+00:00
1175,contour,37600,0.030121345072984695,0.2605521082878113,1.0,0.2190000000409782,2026-09-13T00:09:55.915250+00:00
1176,natural_spectrum,37632,0.009092212654650211,0.11948233097791672,1.0,0.1720000000204891,2026-09-13T00:09:56.097133+00:00
1177,contour,37664,0.18438822031021118,1.7578731775283813,0.9375,0.2339999999385327,2026-09-13T00:09:56.317528+00:00
1178,motion_direction,37696,1.390843152999878,0.5989744663238525,0.28125,0.0940000000409782,2026-09-13T00:09:56.419501+00:00
1179,contour,37728,0.01607625186443329,0.3792175352573395,1.0,0.2029999999795109,2026-09-13T00:09:56.626107+00:00
1180,orientation,37760,0.5614234209060669,0.7502186894416809,0.75,0.0940000000409782,2026-09-13T00:09:56.713621+00:00
1181,contour,37792,0.058404628187417984,0.9223081469535828,0.96875,0.2029999999795109,2026-09-13T00:09:56.923338+00:00
1182,contrast,37824,0.10607313364744186,0.6923418045043945,0.96875,0.0940000000409782,2026-09-13T00:09:57.015647+00:00
1183,contour,37856,0.08307753503322601,0.5404455065727234,0.9375,0.1869999999180436,2026-09-13T00:09:57.204357+00:00
1184,spatial_frequency,37888,0.4933357536792755,0.9115453958511353,0.84375,0.0940000000409782,2026-09-13T00:09:57.299542+00:00
1185,contour,37920,0.02912808395922184,0.5178547501564026,1.0,0.23400000017136335,2026-09-13T00:09:57.523802+00:00
1186,chromatic_increment,37952,0.20321980118751526,2.8013837337493896,0.90625,0.10999999986961484,2026-09-13T00:09:57.633711+00:00
1187,contour,37984,0.00790764857083559,0.11547132581472397,1.0,0.2029999999795109,2026-09-13T00:09:57.841164+00:00
1188,natural_spectrum,38016,0.013003143481910229,0.23460322618484497,1.0,0.125,2026-09-13T00:09:57.968626+00:00
1189,contour,38048,0.08686171472072601,1.3763765096664429,0.96875,0.2190000000409782,2026-09-13T00:09:58.183386+00:00
1190,motion_direction,38080,1.3805629014968872,0.5053583979606628,0.34375,0.125,2026-09-13T00:09:58.304819+00:00
1191,contour,38112,0.016625648364424706,0.4005565643310547,1.0,0.21800000010989606,2026-09-13T00:09:58.524193+00:00
1192,orientation,38144,0.567113995552063,1.3660331964492798,0.65625,0.09399999980814755,2026-09-13T00:09:58.617145+00:00
1193,contour,38176,0.013045492582023144,0.25627750158309937,1.0,0.2190000000409782,2026-09-13T00:09:58.845525+00:00
1194,contrast,38208,0.0471290647983551,0.5232028961181641,0.96875,0.10899999993853271,2026-09-13T00:09:58.944569+00:00
1195,contour,38240,0.14891532063484192,1.4187722206115723,0.96875,0.2190000000409782,2026-09-13T00:09:59.171025+00:00
1196,spatial_frequency,38272,0.4949703812599182,1.251954197883606,0.75,0.0940000000409782,2026-09-13T00:09:59.263784+00:00
1197,contour,38304,0.014266151003539562,0.35396432876586914,1.0,0.2029999999795109,2026-09-13T00:09:59.468893+00:00
1198,chromatic_increment,38336,0.06248196214437485,0.6992868781089783,0.96875,0.10899999993853271,2026-09-13T00:09:59.572839+00:00
